MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","KSPO대구","성인","일반","41","관리자","1등급","20240709","F","168.4","67.6","26.4","79.4","98","147","37.4","37.3",,,"24.5",,,,,,"23.8","36","24","11.9","170",,,,,,"55.3",,"32.2",,,,,,,,,,,,,,,,,
"1","서초","성인","일반","25","관리자","참가","20240709","F","167.5","49.9","24.1","73.0","62","99","24.4","25.6",,,"8.0",,,,,,"17.8","26",,,,,,,,,"51.3",,,,,,,,"118","39.3",,,"0.354","0.477",,,,,,
"4","군산","청소년","일반","14","관리자","3등급","20240709","M","155.9","42.2","12.9","62","56","117","17.6","21.8",,"50","11.5","19","0.537","44.007","8","44.375","17.4",,"36",,,,,,,,"51.7",,"44.2",,,,,,,,,,,,,,,,,
"3","군산","청소년","일반","14","관리자","3등급","20240709","M","164.4","53.5","12.1","62","64","119","24.6","25.6",,"48","8.7","20.37","0.582","53.382","12","53.934","19.8",,"62",,,,,,,,"47.9",,"48.0",,,,,,,,,,,,,,,,,
"9","군산","청소년","일반","14","관리자","참가","20240709","M","164","85.9","40.5","100","63","140","35","37.8",,"40","19.5","22.72","0.495","42.405","1","42.451","31.9",,"21",,,,,,,,"44.0",,"33.6",,,,,,,,,,,,,,,,,
"1","안동","성인","일반","20","관리자","참가","20240709","F","162.2","50.1","29.7","65","62","106","23.1","24.8",,,"10.7",,,,,,"19.0","14",,,,,,,,,"49.5",,,"75","115","143",,"41.0",,,,,"0.399","0.445",,,,,,
"2","군산","청소년","일반","13","관리자","참가","20240709","F","149.7","38.6","27.4","60","56","101","14.1","14.4",,"19","9.1","22.94","0.436","71.054","24","72.158","17.2",,"26",,,,,,,,"37.3",,"37.3",,,,,,,,,,,,,,,,,
"2","군산","청소년","일반","13","관리자","참가","20240709","M","169.1","55.1","13.5","68","58","108","27","32.6",,"49","-3.1","19.44","0.517","47.416","5","47.646","19.3",,"71",,,,,,,,"59.2",,"50.0",,,,,,,,,,,,,,,,,
"5","증평","성인","일반","20","관리자","3등급","20240709","M","170.6","62.2","21.6","80.0","77","122","39.7","40.8",,,"8.9",,,,,,"21.4","49",,,,,,,,,"65.6",,,"115","141","157","177","45.7",,,,,"0.247","0.544",,,,,,
"2","군산","청소년","일반","13","관리자","참가","20240709","M","163.3","58.3","18","64","59","115","33.6","35.7",,"51","12.3","20.94","0.521","48.885","7","49.207","21.9",,"18",,,,,,,,"61.2",,"38.2",,,,,,,,,,,,,,,,,
"6","군산","청소년","일반","13","관리자","참가","20240709","M","163.2","62.2","24.5","79","60","128","23.1","24.9",,"36","-4.6","19.18","0.575","66.711","18","67.539","23.4",,"26",,,,,,,,"40.0",,"39.0",,,,,,,,,,,,,,,,,
"4","군산","청소년","일반","13","관리자","참가","20240709","M","180.4","88.7","26.4","93","76","117","33.9","37.4",,"32","6.8","19.5","0.513","49.011","2","49.103","27.3",,"54",,,,,,,,"42.2",,"42.5",,,,,,,,,,,,,,,,,
"1","미추홀","성인","일반","19","관리자","3등급","20240709","M","188.9","82.5","12.5","77.9","95","155","44.1","46.2",,,"26.6",,,,,,"23.1","51",,,"301",,,,,,"56.0",,,,,,,,"95","48.2",,,"0.35",,,,,,,
"1","미추홀","성인","일반","21","관리자","참가","20240709","M","173.4","66.5","21.3","83.3","78","114","36.9","38",,,"13.3",,,,,,"22.1","37","42",,"208",,,,,,"57.1",,"43.3",,,,,,,,,,"0.368",,,,,,,
"9","미추홀","성인","일반","29","관리자","참가","20240709","F","151.9","46","24","72","67","100","21","22",,,"20",,,,,,"19.9","20","15",,"150",,,,,,"47.8",,"33.1",,,,,,,,,,"0.331",,,,,,,
"7","미추홀","성인","일반","58","관리자","2등급","20240709","F","148","45","25","78","77","120","28","27",,,"17",,,,,,"20.5","30","20",,"120",,,,,,"62.2",,"33.6",,,,,,,,,,"0.338",,,,,,,
"2","마포","성인","일반","24","관리자","2등급","20240709","F","163.1","49.4","25.8","61","63","111","22.4","25.3",,,"20.7",,,,,,"18.6","33",,,"162",,,,,,"51.2",,,,,,,,"111","40.0",,,"0.355",,,,,,,
"1","청주","성인","일반","23","관리자","3등급","20240709","F","174.5","71.1","29.8","83.3","57","106","35.3","35.3",,,"13.7",,,,,,"23.3","27",,,"158",,,,,,"49.6",,,,,,,,"82","39.5",,,"0.365",,,,,,,
"2","경산","성인","일반","43","관리자","1등급","20240709","M","173.1","77.8","20.2","92","95","147","49","56.9",,,"15.5",,,,,,"26.0","57",,"10.97","209",,,,,,"73.1",,,"82","102","120",,"40.9",,,,,,,,,,,,
"1","미추홀","성인","일반","64","관리자","2등급","20240709","M","162.8","57.2","14.7","72.1","71","125","42.6","36.5",,,"13.8",,,,,,"21.6","33","43",,"168",,,,,,"74.5",,"41.7",,,,,,,,,,"0.408",,,,,,,
"1","미추홀","성인","일반","34","관리자","참가","20240709","F","171.3","70.2","26","82","65","115","26.9","25.1",,,"10.3",,,,,,"23.9","22","25",,"146",,,,,,"38.3",,"32.4",,,,,,,,,,"0.432",,,,,,,
"2","군산","성인","일반","59","관리자","2등급","20240709","M","167.3","67.8","25.7","88","81","133","39.3","43",,,"9.6",,,,,,"24.2","41","26","13.67","169",,,,,,"63.4",,"36.5",,,,,,,,,,,,,,,,,
"2","미추홀","성인","일반","30","관리자","2등급","20240709","F","159.8","51.9","25.4","71.5","82","122","27.2","30.3",,,"18.1",,,,,,"20.3","42","31",,"178",,,,,,"58.4",,"37.1",,,,,,,,,,"0.314",,,,,,,
"1","미추홀","성인","일반","19","관리자","참가","20240709","M","181.3","86.1","25.6","93.3","88","125","48","42.6",,,"0.5",,,,,,"26.2","45","32",,"223",,,,,,"55.7",,"38.1",,,,,,,,,,"0.316",,,,,,,
"1","마포","성인","일반","25","관리자","1등급","20240709","F","165.1","52.4","21.6",,"68","108","28.2","26.1",,,"25.2",,,,,,"19.2","48",,,"186",,,,,,"53.8",,,,,,,,"126","37.5",,,"0.298",,,,,,,
"1","마포","성인","일반","22","관리자","2등급","20240709","F","164.4","50.8","22.8",,"70","119","26.6","25.7",,,"20.3",,,,,,"18.8","44",,,"170",,,,,,"52.4",,,,,,,,"145","36.0",,,"0.283",,,,,,,
"1","영동","성인","출장","27","관리자","3등급","20240709","M","177.4","79.6","17.7",,"71","142","52.4","52.9",,,"6.8",,,,,,"25.3","51",,,"215",,,,,,"66.5",,,,,,,,"103","44.8",,,"0.323",,,,,,,
"1","영동","성인","출장","20","관리자","3등급","20240709","F","163.4","58.1","27.6",,"56","118","26.3","28.6",,,"20.4",,,,,,"21.8","28",,,"152",,,,,,"49.2",,,,,,,,"100","40.0",,,"0.345",,,,,,,
"1","영동","성인","출장","55","관리자","2등급","20240709","M","171.8","73","21.5",,"79","154","39.3","45.8",,,"8.8",,,,,,"24.7","29",,,"214",,,,,,"62.7",,,,,,,,"103","38.9",,,"0.373",,,,,,,
"1","영동","성인","출장","20","관리자","참가","20240709","F","170","75","37.2",,"75","139","38.3","33.1",,,"13.4",,,,,,"26.0","39",,,"159",,,,,,"51.1",,,,,,,,"103","36.1",,,"0.375",,,,,,,
"1","영동","성인","출장","52","관리자","참가","20240709","F","163","81.9","38.8",,"85","147","24.4","23.2",,,"21.2",,,,,,"30.8","37",,,"151",,,,,,"29.8",,,,,,,,"103","27.8",,,"0.382",,,,,,,
"1","영동","성인","출장","56","관리자","참가","20240709","M","169.8","78.4","28.5",,"79","135","37.1","43.4",,,"-16",,,,,,"27.2","32",,,"211",,,,,,"55.4",,,,,,,,"103","37.3",,,"0.337",,,,,,,
"3","청주","어르신","일반","66","관리자","2등급","20240709","F","161.8","61.2","33.9","83.7","64","121","27.2","27.2",,,"16.6",,,,,,"23.4",,,,,"27",,"134","4.6","18","44.4",,,,,,,,,,,,,,,,,,,"27.2"
"2","영동","성인","출장","25","관리자","참가","20240709","F","160.6","64.1","37.1",,"72","119","15.3","24.2",,,"4.7",,,,,,"24.9","18",,,"104",,,,,,"37.8",,,,,,,,"103","37.0",,,"0.517",,,,,,,
"1","영동","성인","출장","28","관리자","참가","20240709","M","180.4","108.7","32.8",,"76","133","52.1","57.5",,,"-0.9",,,,,,"33.4","31",,,"153",,,,,,"52.9",,,,,,,,"103","38.3",,,"0.428",,,,,,,
"1","영동","성인","출장","24","관리자","참가","20240709","M","172.3","74.3","22.6",,"64","106","32.8","38.7",,,"-9.6",,,,,,"25.0","44",,,"158",,,,,,"52.1",,,,,,,,"105","46.0",,,"0.473",,,,,,,
"1","영동","성인","출장","42","관리자","참가","20240709","F","169.3","55","21",,"84","157","15.8","13.7",,,"13.2",,,,,,"19.2","18",,,"120",,,,,,"28.7",,,,,,,,"103","36.9",,,"0.398",,,,,,,
"5","영동","성인","출장","22","관리자","참가","20240709","F","168","91.3","46.8",,"83","135","31.3","39.5",,,"16",,,,,,"32.3","16",,,"73",,,,,,"43.3",,,,,,,,"114","30.2",,,"0.447",,,,,,,
"1","영동","성인","출장","53","관리자","참가","20240709","F","164.7","58.2","32.5",,"62","115","16.7","17.4",,,"13.7",,,,,,"21.5","3",,,"77",,,,,,"29.9",,,,,,,,"115","32.2",,,"0.438",,,,,,,
"1","영동","성인","출장","42","관리자","참가","20240709","F","164.7","71.4","37.6",,"64","115","20.4","21",,,"19.8",,,,,,"26.3","18",,,"110",,,,,,"29.4",,,,,,,,"115","30.9",,,"0.401",,,,,,,
"1","영동","성인","출장","41","관리자","3등급","20240709","M","180.2","88.4","23.2",,"94","135","48.9","52.3",,,"13.3",,,,,,"27.2","39",,,"214",,,,,,"59.2",,,,,,,,"115","37.9",,,"0.321",,,,,,,
"3","익산","어르신","출장","81","관리자","1등급","20240709","F","158.7","52.5","20.7",,"69","150","20.3","24.9",,,"23.5",,,,,,"20.8",,,,,"20",,"123","5.9","24.63","47.4",,,,,,,,,,,,,,,,,,,"24.9"
"1","익산","어르신","출장","65","관리자","1등급","20240709","F","160.6","58.5","23.6",,"80","125","26.8","25.5",,,"26.5",,,,,,"22.7",,,,,"34",,"121","4.91","18.08","45.8",,,,,,,,,,,,,,,,,,,"26.8"
"3","익산","어르신","출장","76","관리자","1등급","20240709","F","156.6","63.2","32.9",,"64","131","28","27.5",,,"19.6",,,,,,"25.8",,,,,"21",,"122","5.06","19.63","44.3",,,,,,,,,,,,,,,,,,,"28.0"
"2","익산","어르신","출장","76","관리자","참가","20240709","M","169.5","81.1","29.2",,"71","128","30.1","32.2",,,"-2.7",,,,,,"28.2",,,,,"16",,"123","6.34","24.78","39.7",,,,,,,,,,,,,,,,,,,"32.2"
"3","익산","어르신","출장","79","관리자","3등급","20240709","F","155.6","61.7","29.6",,"74","128","16.9","21.6",,,"9",,,,,,"25.5",,,,,"20",,"115","7.53","31.30","35.0",,,,,,,,,,,,,,,,,,,"21.6"
"1","익산","어르신","출장","89","관리자","3등급","20240709","M","156.8","58.8","23.2",,"67","146","25.1","27.8",,,"7.5",,,,,,"23.9",,,,,"12",,"102","8.08","33.41","47.3",,,,,,,,,,,,,,,,,,,"27.8"
"3","익산","어르신","출장","86","관리자","참가","20240709","F","152.8","56.4","35.2",,"72","136","20.3","21.6",,,"2",,,,,,"24.2",,,,,"17",,"122","7.21","26.31","38.3",,,,,,,,,,,,,,,,,,,"21.6"
"1","익산","어르신","출장","72","관리자","참가","20240709","M","156.9","76.8","30",,"79","145","32.2","29.6",,,"11",,,,,,"31.2",,,,,"18",,"114","7.32","28.61","41.9",,,,,,,,,,,,,,,,,,,"32.2"
"1","익산","어르신","출장","69","관리자","참가","20240709","F","165","59.4","24.5",,"67","113","18.9","20.3",,,"10",,,,,,"21.8",,,,,"22",,"124","5.58","24.98","34.2",,,,,,,,,,,,,,,,,,,"20.3"
"3","익산","어르신","출장","80","관리자","3등급","20240709","F","146","53.8","32.6",,"71","143","19.6","18.1",,,"7.3",,,,,,"25.2",,,,,"14",,"125","7.8","37.52","36.4",,,,,,,,,,,,,,,,,,,"19.6"
"1","익산","어르신","출장","69","관리자","참가","20240709","F","145.6","59.1","35.6",,"57","129","26.7","25.9",,,"15",,,,,,"27.9",,,,,"20",,"132","7.51","24.77","45.2",,,,,,,,,,,,,,,,,,,"26.7"
"2","익산","어르신","출장","75","관리자","3등급","20240709","F","148","56.9","38.6",,"63","112","18.7","19.4",,,"14",,,,,,"26.0",,,,,"13",,"104","6.30","30.49","34.1",,,,,,,,,,,,,,,,,,,"19.4"
"1","익산","어르신","출장","71","관리자","참가","20240709","M","161.6","62.5","24.8",,"62","128","42.6","43.1",,,"6.6",,,,,,"23.9",,,,,"15",,"123","7.17","29.05","69.0",,,,,,,,,,,,,,,,,,,"43.1"
"1","익산","어르신","출장","72","관리자","3등급","20240709","M","168.4","63.6","18.4",,"60","126","35.4","37.8",,,"3",,,,,,"22.4",,,,,"23",,"156","5.48","21.17","59.4",,,,,,,,,,,,,,,,,,,"37.8"
"1","익산","어르신","출장","82","관리자","3등급","20240709","F","156.3","64","34.7",,"75","140","22.5","22.5",,,"5.6",,,,,,"26.2",,,,,"17",,"113","6.16","26.15","35.2",,,,,,,,,,,,,,,,,,,"22.5"
"1","익산","어르신","출장","68","관리자","2등급","20240709","F","148.5","51.1","31.5",,"82","145","20.7","17",,,"23.8",,,,,,"23.2",,,,,"30",,"125","5.73","22.07","40.5",,,,,,,,,,,,,,,,,,,"20.7"
"1","익산","어르신","출장","79","관리자","참가","20240709","F","158.2","56.5","37.6",,"83","128","21.7","19.9",,,"14.9",,,,,,"22.6",,,,,"11",,"99","9.71","34.82","38.4",,,,,,,,,,,,,,,,,,,"21.7"
"1","익산","어르신","출장","83","관리자","참가","20240709","M","162","65","22.9",,"72","146","37.1","34.9",,,"21.5",,,,,,"24.8",,,,,"13",,"78","8.16","38.57","57.1",,,,,,,,,,,,,,,,,,,"37.1"
"4","익산","어르신","출장","82","관리자","참가","20240709","F","159.6","66.1","37.9",,"60","142","23.9","25.5",,,"-9",,,,,,"25.9",,,,,"30",,"102","5.56","24.68","38.6",,,,,,,,,,,,,,,,,,,"25.5"
"4","익산","어르신","출장","77","관리자","1등급","20240709","F","153","57.6","33.3",,"64","139","28.3","26.8",,,"23.7",,,,,,"24.6",,,,,"22",,"125","5.03","23.11","49.1",,,,,,,,,,,,,,,,,,,"28.3"
"1","익산","어르신","출장","72","관리자","참가","20240709","F","155.4","77.7","43.8",,"89","156","23.9","23.9",,,"17",,,,,,"32.2",,,,,"21",,"126","6.84","41.01","30.8",,,,,,,,,,,,,,,,,,,"23.9"
"3","익산","어르신","출장","82","관리자","1등급","20240709","F","148","59.9","38.3",,"80","121","21.3","24.8",,,"21.7",,,,,,"27.3",,,,,"15",,"107","6.76","25.75","41.4",,,,,,,,,,,,,,,,,,,"24.8"
"3","익산","어르신","출장","77","관리자","참가","20240709","M","160.4","71.4","33.3",,"80","126","34.9","27.5",,,"9",,,,,,"27.8",,,,,"13",,"100","6.97","30.01","48.9",,,,,,,,,,,,,,,,,,,"34.9"
"1","마포","유아기","출장","71","관리자","3등급","20240709","F","110.7","18.9",,,,,"6","8.5","46",,"11.5",,,,,,"15.4",,"41",,"85",,,,,,"45.0",,,,,,,,,,,,,,,,,"10.11","24.42",
"3","익산","어르신","출장","87","관리자","3등급","20240709","M","167.7","65.2","21.7",,"62","150","31.9","30.3",,,"-5",,,,,,"23.2",,,,,"12",,"95","8.78","36.57","48.9",,,,,,,,,,,,,,,,,,,"31.9"
"1","익산","어르신","출장","86","관리자","참가","20240709","F","153.2","75.2","46.6",,"55","131","16.1","19.6",,,"-13.5",,,,,,"32.0",,,,,"13",,"81","8.06","34.07","26.1",,,,,,,,,,,,,,,,,,,"19.6"
"3","익산","어르신","출장","81","관리자","1등급","20240709","F","146.7","51.9","37.1",,"75","155","17.9","21.7",,,"23.8",,,,,,"24.1",,,,,"15",,"125","6.76","28.55","41.8",,,,,,,,,,,,,,,,,,,"21.7"
"1","마포","유아기","출장","61","관리자","참가","20240709","M","108.6","18.8",,,,,"8","10","2",,"4",,,,,,"15.9",,"45",,"70",,,,,,"53.2",,,,,,,,,,,,,,,,,"13.25","26.68",
"1","마포","유아기","출장","56","관리자","참가","20240709","F","108.5","18.2",,,,,"5.5","6","3",,"13",,,,,,"15.5",,"46",,"180",,,,,,"33.0",,,,,,,,,,,,,,,,,"10.45","26.06",
"1","마포","유아기","출장","50","관리자","참가","20240709","M","96.3","14.2",,,,,"3","6","1",,"6",,,,,,"15.3",,"28",,"65",,,,,,"42.3",,,,,,,,,,,,,,,,,"12.22","41.87",
"1","마포","유아기","출장","49","관리자","3등급","20240709","F","102.7","16.2",,,,,"6.5","6","7",,"10.5",,,,,,"15.4",,"40",,"70",,,,,,"40.1",,,,,,,,,,,,,,,,,"10.66","41.61",
"1","마포","유아기","출장","49","관리자","참가","20240709","F","101.4","15.6",,,,,"5","7","3",,"8",,,,,,"15.2",,"36",,"65",,,,,,"44.9",,,,,,,,,,,,,,,,,"10.68","35.11",
"1","마포","유아기","출장","71","관리자","참가","20240709","F","113.3","21.1",,,,,"7","8","21",,"11",,,,,,"16.4",,"42",,"80",,,,,,"37.9",,,,,,,,,,,,,,,,,"10.85","28.76",
"1","마포","유아기","출장","65","관리자","참가","20240709","M","108.6","17.4",,,,,"6","5","9",,"10",,,,,,"14.8",,"93",,"80",,,,,,"34.5",,,,,,,,,,,,,,,,,"8.65","28.85",
"1","마포","유아기","출장","52","관리자","2등급","20240709","F","103.5","16.4",,,,,"8","6","4",,"14",,,,,,"15.3",,"39",,"70",,,,,,"48.8",,,,,,,,,,,,,,,,,"11.35","33.89",
"1","청주","성인","일반","19","관리자","1등급","20240709","F","172.9","62.2","24.3","76.1","62","126","31.7","36.8",,,"22",,,,,,"20.8","42",,"11.19","207",,,,,,"59.2",,,"92","134","152",,"38.6",,,,,,,,,,,,
"1","양평","어르신","출장","75","관리자","참가","20240709","M","169.5","92.5","36.7",,"71","152","22.6","29.7",,,"-12",,,,,,"32.2",,,,,"16",,"101","7.71","44.75","32.1",,,,,,,,,,,,,,,,,,,"29.7"
"0","마포","유아기","일반","83","관리자","참가","20240709","F","120","18",,,,,"15","15","10",,"5",,,,,,"12.5",,"5",,"100",,,,,,"83.3",,,,,,,,,,,,,,,,,"10","18",
"1","청주","성인","일반","24","관리자","3등급","20240709","F","160.9","49.2","23.2","71","67","120","29.8","33.3",,,"14.8",,,,,,"19.0","29",,"12.31","169",,,,,,"67.7",,,"98","126","144",,"40.4",,,,,,,,,,,,
"2","나주","성인","출장","24","관리자","참가","20240709","F","147.2","47.3","28.4","69.8","89","129","15.6","17.6",,,"15.4",,,,,,"21.8","17","10",,"75",,,,,,"37.2",,"31.5",,,,,,,,,,"0.548",,,,,,,
"1","서초","성인","일반","59","관리자","참가","20240709","F","158.7","51.5","29.5","80.0","74","127","17.3","16",,,"24.5",,,,,,"20.4","20",,,,,,,,,"33.6",,,"90","119","141",,"33.6",,,,,"0.347","0.365",,,,,,
"1","양평","어르신","출장","82","관리자","3등급","20240709","F","149.6","69.3","32.8",,"51","136","14.3","19.1",,,"11",,,,,,"31.0",,,,,"17",,"97","5.94","29.43","27.6",,,,,,,,,,,,,,,,,,,"19.1"
"1","남구(울산)","성인","일반","45","관리자","참가","20240709","F","159.2","63.9","33.1","83.6","69","121","28.9","25.1",,,"15.6",,,,,,"25.2","26",,,"120",,,,,,"45.2",,,,,,,,"136","29.1",,,"0.382",,,,,,,
"2","마포","어르신","일반","77","관리자","1등급","20240709","M","162.7","49.5","8.2","69","54","117","33.2","38.3",,,"14.6",,,,,,"18.7",,,,,"33",,"122","4.11","19.34","77.4",,,,,,,,,,,,,,,,,,,"38.3"
"3","마포","어르신","일반","75","관리자","1등급","20240709","M","163.6","66.5","32.1","86","76","128","36.6","33.4",,,"10.8",,,,,,"24.8",,,,,"28",,"127","3.86","16.46","55.0",,,,,,,,,,,,,,,,,,,"36.6"
"1","안동","유아기","출장","68","관리자","참가","20240709","M","121.3","28.7",,,,,"8.5","10","12",,"10.7",,,,,,"19.5",,"47",,"85",,,,,,"34.8",,,,,,,,,,,,,,,,,"10.25","28.31",
"2","증평","성인","일반","63","관리자","참가","20240709","F","157.1","54.6","32.2","78.7","71","129","20.4","19.7",,,"5.9",,,,,,"22.1","15",,,,,,,,,"37.4",,,"76","114","141",,"32.0",,,,,"0.473","0.362",,,,,,
"2","포항","청소년","출장","14","관리자","3등급","20240709","M","167","65.4","19",,"70","111","28.3","32.4",,"52","10","18.72","0.514","48.333","16","49.069","23.5",,"44",,"200",,,,,,"49.5",,"42.6",,,,,,,,,,,,,,,,,
"5","남구(부산)","성인","출장","63","관리자","1등급","20240709","F","154.3","52.2","24.5",,"89","152","29.4","32.1",,,"25",,,,,,"21.9","28",,,,,,,,,"61.5",,,,,,,,"84","34.6",,,"0.411","0.452",,,,,,
"1","고양","성인","출장","45","관리자","참가","20240709","F","157","49.2","28.6",,"69","108","21.6","24.3",,,"7.7",,,,,,"20.0","26",,,,,,,,,"49.4",,,,,,,,"99","37.1",,,"0.528","0.393",,,,,,
"1","전주","청소년","일반","18","관리자","참가","20240709","M","170.7","79","28.7","93.5","71","125","38.1","42.2","24",,"22.1","19.89","0.554","43.748","13","44.346","27.1",,,,,,,,,,"53.4",,,"98","126","145",,"43.5",,,,,,,,,,,,
"15","시흥","성인","일반","49","관리자","2등급","20240709","F","165.5","71.3","28.4","83","76","122","30.8","35.7",,,"15.8",,,,,,"26.0","33",,,,,,,,,"50.1",,,"78","93","120",,"32.8",,,,,"0.385","0.438",,,,,,
"1","창원","성인","일반","43","관리자","참가","20240709","F","161","56","25.4","72","61","113","21.7","21.9",,,"20.1",,,,,,"21.6","11",,,"126",,,,,,"39.1",,,,,,,,"92","37.0",,,"0.475",,,,,,,
"2","남구(부산)","어르신","출장","74","관리자","참가","20240709","M","167.8","66.5","24.1",,"87","138","33.9","40.3",,,"-2",,,,,,"23.6",,,,,"18",,"101","6.71","29.91","60.6",,,,,,,,,,,,,,,,,,,"40.3"
"2","고양","성인","출장","61","관리자","참가","20240709","F","153.7","50.9","29.4",,"65","105","16.4","19.7",,,"16.8",,,,,,"21.5","5",,,,,,,,,"38.7",,,,,,,,"108","32.3",,,"0.431","0.340",,,,,,
"2","정읍","어르신","일반","66","관리자","참가","20240709","M","167.6","63","16.2",,"76","130","44.8","46.2",,,"0.3",,,,,,"22.4",,,,,"33",,"140","4.79","18.92","73.3",,,,,,,,,,,,,,,,,,,"46.2"
"1","남구(울산)","성인","일반","29","관리자","참가","20240709","F","158.8","48.7","27.7","71","87","133","25.6","22.8",,,"-20",,,,,,"19.3","27",,,"143",,,,,,"52.6",,,,,,,,"115","38.4",,,"0.527",,,,,,,
"3","서초","성인","일반","19","관리자","참가","20240709","M","174.2","61.9","10.8","69.6","78","135","30.3","36.2",,,"19.2",,,,,,"20.4","30",,,,,,,,,"58.5",,,,,,,,"111","49.3",,,"0.435","0.527",,,,,,
"2","강릉","유소년","출장","11","관리자","참가","20240709","F","145.1","31.5",,"59.1",,,"15.2","16.8","29",,"6.3",,,,,,"15.0",,"36",,"80",,,,,,"53.3",,,,,,,,,,,,,,"0.41","29","5",,,
"2","천안","성인","일반","20","관리자","3등급","20240709","M","172.5","72.1","24.3",,"80","129","37.4","43.6",,,"15.9",,,,,,"24.2","64","44","11.02","208",,,,,,"60.5",,"43.1",,,,,,,,,,,,,,,,,
"1","강릉","유소년","출장","11","관리자","2등급","20240709","M","148","44.7",,"67.1",,,"21.5","21","35",,"12.3",,,,,,"20.4",,"100",,"182",,,,,,"48.1",,,,,,,,,,,,,,"0.45","32","12",,,
"2","강릉","유소년","출장","12","관리자","3등급","20240709","F","156.0","45.8",,"64.2",,,"20.3","21.3","20",,"18.2",,,,,,"18.8",,"51",,"133",,,,,,"46.5",,,,,,,,,,,,,,"0.41","32","1",,,
"1","서구(광주)","유아기","출장","63","관리자","3등급","20240709","M","113","18.4",,,,,"8.5","8.5","10",,"7",,,,,,"14.4",,"95",,"95",,,,,,"46.2",,,,,,,,,,,,,,,,,"10.34","33.15",
"1","강릉","유소년","출장","12","관리자","3등급","20240709","M","156","48.6",,"66.2",,,"21.5","20.3","80",,"13",,,,,,"20.0",,"100",,"183",,,,,,"44.2",,,,,,,,,,,,,,"0.42","39","16",,,
"2","강릉","유소년","출장","12","관리자","2등급","20240709","F","150.8","41.7",,"67.8",,,"20.6","19","30",,"13.9",,,,,,"18.3",,"67",,"168",,,,,,"49.4",,,,,,,,,,,,,,"0.45","32","1",,,
"1","연제","어르신","일반","66","관리자","참가","20240709","F","159","59.6","29.3","85","78","144","13.2","16.6",,,"12.2",,,,,,"23.6",,,,,"16",,"98","4.6","20.6","27.9",,,,,,,,,,,,,,,,,,,"16.6"
"1","동구(부산)","성인","일반","29","관리자","3등급","20240709","M","172.2","68.80","11.2","77","77","117","51.9","61.2",,,"16.8",,,,,,"23.2","38",,,"213",,,,,,"89.0",,,,,,,,"95","47.5",,,"0.335",,,,,,,
